,Precio,Título,Combustible,Año,kilometraje,Cambio,Potencia,B
1711,21900,Nissan Navara Doble Cab. 2.3dCi EU6 120kW(160CV) 4P manual,Diésel,2019,188651,Manual,160,Diésel
1712,18990,Peugeot 308 SW Style BlueHDi 130 S&S 6 Vel. MAN,Diésel,2019,79333,Manual,130,Diésel
1713,15900,Nissan Qashqai dCi 96 kW (130 CV) 4x4-i ACENTA,Diésel,2018,147827,Manual,130,Diésel
1714,13900,Opel Mokka X 1.6 CDTi 100kW 4X2 S&S Selective,Diésel,2018,143043,Manual,136,Diésel
1715,18900,Peugeot 2008 Allure Pack BlueHDI 81kW (110CV),Diésel,2021,77080,Manual,110,Diésel
1716,18900,Peugeot 3008 1.5L BlueHDi 96kW (130CV) S&S Active,Diésel,2019,145697,Manual,130,Diésel
1717,16900,Opel Insignia GS 1.6 CDTi 100kW TD Innovatio Auto WLTP,Diésel,2018,135715,Automático,136,Diésel
1718,45900,Mercedes-Benz Vito Tourer Select 114 2.0 CDI 136CV SWB L 4P 9 PLAZAS,Diésel,2022,32502,Automático,136,Diésel
1719,24999,Peugeot 3008 1.5 BlueHDi 96kW (130CV) S&S Allure,Diésel,2019,114771,Manual,130,Diésel
1720,43500,Mercedes-Benz GLC GLC 220 d 4MATIC,Diésel,2017,109891,Automático,170,Diésel
1721,26500,Mercedes-Benz GLA 180d 110CV,Diésel,2017,123561,Manual,110,Diésel
1722,14500,Opel Corsa 1.5D DT 74kW (100CV) Edition,Diésel,2021,90450,Manual,102,Diésel
1723,13990,Peugeot 308 SW Active 1.5 BlueHDi 96KW (130CV),Diésel,2018,127795,Manual,130,Diésel
1724,24500,Peugeot 508 5P Allure Pack BlueHDi 130 S&S EAT8,Diésel,2022,65496,Automático,130,Diésel
1725,18900,Opel Grandland X 1.6 CDTi Selective,Diésel,2018,34900,Manual,119,Diésel
1726,13900,Opel Corsa 1.5D DT 74kW (100CV) Edition,Diésel,2021,109059,Manual,102,Diésel
1727,15900,Opel Insignia GS 1.6 CDTi 100kW TD Innovatio Auto WLTP,Diésel,2018,162098,Automático,136,Diésel
1728,24990,Nissan Navara D.C 2.3 DCI EU6 160CV ACENTA,Diésel,2018,104384,Manual,160,Diésel
1729,21900,Mazda 6 2.2 SKYACTIVE-D 110kW Zenith AT WGN,Diésel,2018,62580,Automático,149,Diésel
1730,10600,Opel Combo Cargo 1.3 CDTI 70kW (95CV) L1 H1,Diésel,2018,120259,Manual,95,Diésel
1731,17900,Peugeot 5008 Allure 1.5L BlueHDi 96kW (130CV) S&S,Diésel,2018,123513,Manual,130,Diésel
1732,17900,Peugeot 2008 Allure BlueHDI 100 S&S BVM6,Diésel,2020,143644,Manual,102,Diésel
1733,25900,Peugeot 3008 1.5 BlueHDi 96kW (130CV) S&S Allure,Diésel,2020,93910,Manual,130,Diésel
1734,23900,Opel Combo Life 1.5 TD 75kW (100CV) S/S Ed. Plus XL 7Pla,Diésel,2021,74185,Manual,102,Diésel
1735,18900,Opel Insignia GS 1.6 CDTi 81kW S&S ecoTEC D Selective,Diésel,2017,76768,Manual,110,Diésel
1736,18990,Opel Corsa 1.5D DT 74kW (100CV) Edition,Diésel,2023,3000,Manual,102,Diésel
1737,20500,Mercedes-Benz Vito 114 CDI Larga furgón 100KW (136CV) 4P manual,Diésel,2017,147276,Manual,136,Diésel
1738,23400,Mercedes-Benz CLA Shooting Brake CLA 180 d Aut. 5d,Diésel,2018,108718,Automático,110,Diésel
1739,12900,Opel Corsa 1.5D DT 74kW (100CV) Edition,Diésel,2021,118980,Manual,102,Diésel
1740,23900,Opel Combo Life 1.5 TD 75kW (100CV) S/S Ed. Plus XL 7Pla,Diésel,2021,62024,Manual,102,Diésel
1741,45900,Mercedes-Benz Vito Tourer Select 114 2.0 CDI 136CV SWB L 4P 9 PLAZAS,Diésel,2022,44577,Automático,136,Diésel
1742,15900,Opel Corsa 1.5D DT 74kW (100CV) Elegance,Diésel,2021,43504,Manual,102,Diésel
1743,27600,Peugeot 308 5P Allure Pack BlueHDi 130 S&S MAN,Diésel,2022,33501,Manual,130,Diésel
1744,45900,Mercedes-Benz Vito Tourer Select 114 2.0 CDI 136CV SWB L 4P 9 PLAZAS,Diésel,2022,32817,Automático,136,Diésel
1745,45900,Mercedes-Benz Vito Tourer Select 114 2.0 CDI 136CV SWB L 4P 9 PLAZAS,Diésel,2022,32366,Automático,136,Diésel
1746,17272,Peugeot Boxer Furgón 335 L2 H2 BHDI 140 S&S 6VEL. MAN.,Diésel,2020,123499,Manual,140,Diésel
1747,16900,Opel Insignia GS 1.6 CDTi 100kW TD Innovatio Auto WLTP,Diésel,2018,134637,Automático,136,Diésel
1748,14900,Peugeot 2008 1.6 BlueHDI 55kW 75CV ACTIVE,Diésel,2018,86855,Manual,75,Diésel
1749,22990,Peugeot 508 GT Line BlueHDi 120kW (160) S&S EAT8,Diésel,2019,119520,Automático,160,Diésel
1750,42900,Mercedes-Benz GLA GLA 200 D 4MATIC,Diésel,2020,96095,Automático,149,Diésel
1751,13900,Opel Corsa 1.5D DT 74kW (100CV) Edition,Diésel,2021,100744,Manual,102,Diésel
1752,24900,Mercedes-Benz Sprinter 314 CDI MEDIO 3.5T T. ALTO furgón 105KW (143CV) 4P manual,Diésel,2017,166866,Manual,143,Diésel
1753,23900,Opel Combo Life 1.5 TD 75kW (100CV) S/S Ed. Plus XL 7Pla,Diésel,2021,81313,Manual,102,Diésel
1754,17272,Peugeot Boxer Furgón 335 L2 H2 BHDI 140 S&S 6VEL. MAN.,Diésel,2021,176535,Manual,140,Diésel
1755,23900,Opel Combo Life 1.5 TD 75kW (100CV) S/S Ed. Plus XL 7Pla,Diésel,2021,78587,Manual,102,Diésel
1756,14600,Opel Corsa 1.5D DT 74kW (100CV) Edition,Diésel,2021,58925,Manual,102,Diésel
1757,13057,Peugeot Rifter Active Pack BlueHDi 100 S&S E Vel. Man Standard,Diésel,2021,106672,Manual,100,Diésel
1758,14500,Opel Corsa 1.5D DT 74kW (100CV) Edition,Diésel,2021,80242,Manual,102,Diésel
1759,15900,Peugeot 2008 Active BlueHDI 100 S&S BVM6,Diésel,2020,125914,Manual,102,Diésel
1760,9650,Renault Laguna 2.0 DCI Limited 131cv 5P S/S,Diésel,2015,120700,Manual,131,Diésel
1761,14500,Renault Trafic 2017,Diésel,2017,153612,Manual,95,Diésel
1762,4500,Renault Kangoo 2014,Diésel,2014,286850,Manual,75,Diésel
1763,12990,Renault Megane Zen Energy dCi 81kW (110CV) EDC,Diésel,2017,65865,Automático,110,Diésel
1765,1299,Renault Megane 2000,,2000,160000,Manual,110,
1766,3100,Renault Grand Scenic 2007,Diésel,2007,312000,Manual,150,Diésel
1767,2200,Renault Megane 2007,Diésel,2007,235459,Manual,150,Diésel
1768,8250,Renault Twingo 0.9 TCE Energy Intens 90cv 5P,Gasolina,2015,26900,Manual,90,Gasolina
1769,12990,Renault Captur Zen TCe 113kW (155CV) EDC,Gasolina,2019,75000,Automático,155,Gasolina
1770,4900,Renault Scenic 2014,Diésel,2014,239123,Manual,130,Diésel
1771,12990,Renault Captur Zen TCe 113kW (155CV) EDC,Gasolina,2019,75000,Automático,155,Gasolina
1772,2000,Renault Megane 2007,Diésel,2007,170000,Manual,150,Diésel
1773,3500,Renault Scenic 2000,Gasolina,2000,147000,Automático,110,Gasolina
1774,8000,Renault Kangoo 2017,Diésel,2017,102173,Manual,75,Diésel
1775,2200,Renault Scenic 2008,Diésel,2008,329275,Manual,105,Diésel
1776,12100,Renault Clio 2021,Diésel,2021,50000,Manual,100,Diésel
1777,9490,Renault Megane Intens Energy TCe 130,Gasolina,2016,150000,Manual,130,Gasolina
1778,16136,Renault Kadjar Zen Blue dCi 85 kW (115 CV),Diésel,2020,80747,Manual,115,Diésel
1779,10700,Renault Kangoo Profesional dCi 55 kW 75 CV,Diésel,2020,106866,Manual,75,Diésel
1780,12490,Renault Scénic BOSE Energy dCi 110 eco2,Diésel,2015,82503,Manual,110,Diésel
1781,6990,Renault Clio 2015,Diésel,2015,186000,Manual,75,Diésel
1782,17490,Renault Espace Zen Energy dCi 118kW (160CV) TT EDC,Diésel,2016,109708,Automático,160,Diésel
1783,15990,Renault Espace Life Energy dCi 96kW (130CV) ECO2,Diésel,2017,119100,Manual,130,Diésel
1784,12600,Renault Captur Limited TCe 66kW 90CV,Gasolina,2019,78256,Manual,90,Gasolina
1785,9990,Renault Captur 2019,,2019,100000,Manual,90,
1786,14500,Renault Scenic 2017,Gasolina,2017,82000,Manual,132,Gasolina
1787,900,Renault Megane 2001,Diésel,2001,280,Manual,105,Diésel
1788,1900,Renault Megane 152.000 kms 1.9 DCi,Diésel,2003,152000,Manual,120,Diésel
1789,16250,Renault Kadjar Zen Energy dCi 96 kW (130 CV),Diésel,2015,69310,Manual,130,Diésel
1790,2800,Renault Megane 2007,Diésel,2007,186200,Manual,105,Diésel
1791,3500,Renault Scenic 2009,Diésel,2009,226200,Manual,85,Diésel
1792,13900,Renault Megane 2017,Diésel,2019,84000,Manual,115,Diésel
1793,11490,Renault Captur Xmod Energy TCe 88kW (120CV),Gasolina,2016,102284,Manual,120,Gasolina
1794,12470,Renault Captur Life Energy TCe 66kW 90CV 18,Gasolina,2018,82679,Manual,90,Gasolina
1795,15490,Renault Megane Business Blue dCi 81 kW 115CV,Diésel,2020,84382,Manual,116,Diésel
1796,10740,Renault Twingo Limited SCe 52kW 70CV 18,Gasolina,2019,45062,Manual,71,Gasolina
1797,11490,Renault Clio Business TCe 67 kW (90CV),Gasolina,2021,33430,Manual,90,Gasolina
1798,5999,Renault Grand Scenic 2014,Diésel,2014,204654,Manual,130,Diésel
1799,15400,Renault Captur Zen TCe 66kW 90CV 18,Gasolina,2019,60929,Manual,90,Gasolina
1800,13400,Renault Clio 1.0 TCE 100CV Zen,Gasolina,2020,48508,Manual,100,Gasolina
1801,12990,Renault Megane Business Energy dCi 66kW 90CV,Diésel,2017,88887,Manual,90,Diésel
1802,12490,Renault Clio Zen TCe 66kW 90CV 18,Gasolina,2019,85068,Manual,90,Gasolina
1803,10990,Renault Kangoo KANGOO EXPRESS - 2P - (2020),Diésel,2019,110956,Manual,90,Diésel
1804,13990,Renault Kangoo 1.5 DCI 90CV,Diésel,2017,64000,Manual,90,Diésel
1805,14490,Renault Captur Zen Energy TCe 87kW 120CV,Gasolina,2018,78463,Manual,118,Gasolina
1806,13250,Renault Clio Limited TCe 66 kW (90 CV) GLP,Otros,2019,52777,Manual,90,Otros
1807,14595,Renault Captur Limited TCe 66kW 90CV,Gasolina,2019,76170,Manual,90,Gasolina
1808,1899,Renault Megane 2007,Diésel,2007,252000,Manual,105,Diésel
1809,14400,Renault Megane Limited Energy TCe 74kW 100CV,Gasolina,2018,87906,Manual,101,Gasolina
1810,3999,Renault Megane 2005,Diésel,2005,170000,Manual,135,Diésel
1811,1200,Renault Laguna 2005,Diésel,2005,140000,Manual,120,Diésel
1812,13095,Renault Clio Business TCe 67 kW 90CV,Gasolina,2022,36315,Manual,91,Gasolina
1814,4500,Renault Master 2004,Diésel,2004,388000,Manual,120,Diésel
1816,14850,Citroën Berlingo TALLA M 75CV,Diésel,2019,38000,Manual,75,Diésel
1817,13750,Citroën Berlingo TALLA M 75CV,Diésel,2019,55000,Manual,75,Diésel
1818,16990,Citroën Berlingo ISOTERMO REFORZADO 100CV,Diésel,2019,52000,Manual,100,Diésel
1819,7500,Renault Master 2012,Diésel,2012,430000,Manual,125,Diésel
1820,14990,Lexus RX400H H 3.3 Luxury Hibrido 5p.,,2009,145000,Automático,272,Hybrid
1821,2500,Renault Megane 2002,Diésel,2002,220000,Manual,80,Diésel
1823,2600,Renault Megane 2007,Diésel,2007,300000,Manual,130,Diésel
1825,10990,Renault Grand Scénic Dynamique Energy dCi 130 SS eco2 5 pl.,Diésel,2012,124878,Manual,131,Diésel
1826,11490,Renault Clio Intens Blue dCi 63 kW (85CV),Diésel,2020,89103,Manual,85,Diésel
1827,12890,Renault Kadjar Business Energy dCi 81kW (110CV) EDC,Diésel,2016,99560,Automático,110,Diésel
1828,12590,Renault Captur Captur TCe Energy Zen 66kW,Gasolina,2018,74571,Manual,90,Gasolina
1829,5300,Renault Clio 2009,,2009,164000,Manual,100,
1830,11000,Renault ZOE 2018,Eléctrico,2018,90000,Automático,92,Eléctrico
1831,19700,Renault Scénic Zen Blue dCi 110 kW 150CV 18,Diésel,2019,85330,Automático,150,Diésel
1832,17700,Renault Scénic Zen Blue dCi 110 kW 150CV SS,Diésel,2019,113075,Manual,150,Diésel
1833,16900,Renault Kadjar 2019,Gasolina,2019,104000,Manual,140,Gasolina
1834,2650,Renault Laguna 2007,Diésel,2007,300,Manual,110,Diésel
1835,19490,Renault Captur Zen,,2021,58000,Automático,158,
1837,14490,Renault Clio RS Line TCe 67 kW (91CV),Gasolina,2020,42539,Manual,90,Gasolina
1838,10990,Renault Clio Limited TCe 66kW (90CV) -18,Gasolina,2019,49989,Manual,90,Gasolina
1839,11095,Renault Clio Limited TCe 66kW 90CV 18,Gasolina,2019,74541,Manual,90,Gasolina
1840,12990,Renault Megane Life Energy TCe 74kW 100CV,Gasolina,2018,92486,Manual,101,Gasolina
1841,24970,Volkswagen Crafter L3H2 140CV,Diésel,2019,96600,Manual,140,Diésel
1842,14900,Ford Transit Connect 200 L1 100CV,Diésel,2020,91000,Manual,100,Diésel
1843,25190,Citroën Jumper CARROZADO PAQUETERO L3 130CV,Diésel,2019,132500,Manual,130,Diésel
1844,24970,Volkswagen Crafter L3H2 140CV,Diésel,2019,96300,Manual,140,Diésel
1846,9990,Renault Twingo Intens TCe 68 kW (95CV),Gasolina,2020,27463,Manual,93,Gasolina
1847,11490,Renault Captur Life dCi 66kW (90CV),Diésel,2019,98619,Manual,90,Diésel
1848,1600,Renault Megane 2006,Diésel,2006,256000,Manual,130,Diésel
1849,9990,Renault Kangoo Furgon Profesional Blue dci 55kw,Diésel,2019,79422,Manual,75,Diésel
1850,12490,Renault Captur Life dCi 66kW (90CV),Diésel,2019,95998,Manual,90,Diésel
1851,17490,Renault Megane 1.4 ROAD 140CV (2022),Gasolina,2022,19639,Manual,140,Gasolina
1852,21350,Renault Trafic 2.0 L2H1 130 Grand Confort 130cv 4P,Diésel,2022,80200,Manual,130,Diésel
1853,17490,Renault Megane 1.4 ROAD 140CV (2022),Gasolina,2022,19639,Manual,140,Gasolina
1854,12500,Renault Megane Life Blue dCi 70kW 95CV,Diésel,2020,65417,Manual,95,Diésel
1855,1850,Renault Laguna 2007,Diésel,2007,336640,Manual,150,Diésel
1856,17490,Renault Megane R.S.Line Blue dCi 85 kW (115CV) EDC,Diésel,2021,47365,Automático,115,Diésel
1858,11395,Renault Clio Limited TCe 66kW 90CV 18,Gasolina,2019,68074,Manual,90,Gasolina
1859,15200,Renault Megane 2017,Gasolina,2017,70522,Manual,132,Gasolina
1860,900,Renault Scenic 2003,Diésel,2003,270000,Manual,120,Diésel
1861,9490,Renault Clio 4 Societe Energy TCe 66 kW 90 CV E6 GLP,Otros,2019,40071,Manual,90,Otros
1862,16115,Mercedes-Benz Vito 114 CDI Larga furgón 100KW (136CV) 4P manual,Diésel,2017,147276,Manual,136,Diésel
1863,25490,Renault Arkana Arkana 1.6 E-Tech Techno 105kW,Eléctrico,2022,42431,Automático,145,Eléctrico
1864,25490,Renault Arkana Arkana 1.6 E-Tech Techno 105kW,Eléctrico,2022,41627,Automático,145,Eléctrico
1865,14990,Seat Arona Style,Gasolina,2019,38000,Manual,95,Gasolina
1866,12990,MINI Cooper One D,Diésel,2016,58978,Manual,95,Diésel
1867,10990,Citroën C3 Feel,Diésel,2018,39000,Manual,75,Diésel
1868,2100,Renault Megane 2005,Diésel,2005,3001,Manual,115,Diésel
1869,16100,Renault Talisman Intens En. dCi 118kW 160CV T.T. EDC,Diésel,2018,75903,Automático,160,Diésel
1870,21990,Renault Trafic Doble Cabina 27 L1 Energy BluedCi 88 kW,Diésel,2020,124023,Manual,120,Diésel
1871,3000,Renault Espace 2005,Diésel,2005,309000,Manual,120,Diésel
1873,14850,Peugeot Partner L1 600kg 100CV,Diésel,2019,31000,Manual,100,Diésel
1874,9990,Fiat Fiorino Cargo Base 1.4 Natural Power 70CV,Otros,2019,76000,Manual,70,Otros
1875,28900,Iveco Daily PAQUETERA L3 136CV,Diésel,2019,125000,Manual,136,Diésel
1876,28900,Citroën Jumper L4H3 140CV,Diésel,2021,53000,Manual,140,Diésel
1877,13091,Renault Megane Sport Tourer Zen Energy TCe 97 kW (130 CV),Gasolina,2017,115136,Manual,130,Gasolina
1878,15350,Renault Trafic 1.6 L1H1 Grand Confort 125cv 4P S/S,Diésel,2018,134000,Manual,125,Diésel
1879,10490,Renault Zoe Zoe Life 40 R90 68kW,Eléctrico,2018,60808,Automático,90,Eléctrico
1880,1700,Renault Grand Scenic 2005,Diésel,2005,280,Manual,120,Diésel
1881,1700,Renault Clio 2002,Diésel,2002,112500,Manual,65,Diésel
1882,13500,Renault Captur 2019 Energy Zen 66kW 90CV,Gasolina,2019,76600,Manual,90,Gasolina
1883,4950,Renault Twizy Technic 13 kW (17 CV),Eléctrico,2012,26061,Automático,17,Eléctrico
1884,13250,Renault Kangoo 2019,Diésel,2019,110000,Manual,95,Diésel
1885,26500,Renault Arkana 2021,Otros,2021,60000,Automático,140,Otros
1886,17490,Renault Espace Initiale P. Energy dCi 160 Twin Tur. EDC,Diésel,2016,103000,Automático,160,Diésel
1887,36000,Renault Megane 2021,Gasolina,2021,15000,Manual,300,Gasolina
1888,3300,Renault Espace 2004,Diésel,2004,179250,Manual,120,Diésel
1889,19500,Renault Espace 1.6 DCI Intens 160cv Auto 5P 7 Plazas,Diésel,2016,88700,Automático,160,Diésel
1890,8000,Renault ZOE 2017 Neto más IVA Últimas unidades,Eléctrico,2017,102000,Automático,92,Eléctrico
1891,13990,Renault Captur Limited TCe GPF 96kW (130CV),Gasolina,2019,9350,Manual,130,Gasolina
1892,14990,Renault Captur Zen Blue dCi 70kW (95CV),Diésel,2020,51296,Manual,95,Diésel
1893,10340,Renault Megane Limited Energy TCe 97kW (130CV),Gasolina,2018,122524,Manual,130,Gasolina
1894,9990,Renault Clio Business Blue dCi 63 kW (85CV),Diésel,2020,78426,Manual,85,Diésel
1895,17790,Renault Megane Intens TCe 103 kW (140CV) GPF,Gasolina,2021,61080,Manual,140,Gasolina
1896,18990,Renault Kadjar Business Tce GPF 103kW (140CV),Gasolina,2021,29500,Manual,140,Gasolina
1897,14990,Renault Kadjar Intens Blue dCi 85kW (115CV),Diésel,2020,86921,Manual,115,Diésel
1898,9990,Renault Megane Intens Energy TCe 97kW (130CV),Gasolina,2017,160000,Manual,130,Gasolina
1899,18990,Renault Espace Zen Energy dCi 160 Twin Turbo EDC,Diésel,2016,111194,Automático,160,Diésel
1900,14490,Renault Megane Zen Blue dCi 85 kW (115CV),Diésel,2020,70157,Manual,115,Diésel
1901,7690,Ford Fiesta 1.5TDCI 2018,Diésel,2018,170000,Manual,85,Diésel
1902,2000,Renault Megane 2006,,2006,28000,,105,
1903,16990,Renault Espace espace 1.6 200cv,Gasolina,2016,97873,Automático,200,Gasolina
1904,16990,Renault Espace espace 1.6 200cv,Gasolina,2016,97873,Automático,200,Gasolina
1905,7355,Renault Kangoo Profesional dCi 55kW (75CV) Euro 6 furgón,Diésel,2018,126250,Manual,75,Diésel
1906,28990,Renault Austral Austral 1.3 TCe Mild Hybrid Techno 103kW,,2024,9,Manual,140,Hybrid
1907,28990,Renault Austral Austral 1.3 TCe Mild Hybrid Techno 103kW,,2024,7,Manual,140,Hybrid
1908,17999,Renault Talisman S.T. Zen Blue dCi 118kW 160CV EDC,Diésel,2020,102329,Automático,160,Diésel
1909,28636,Renault Master Furgon L2H2 3500 Blue dCi 99 kW (135 CV),Diésel,2021,110294,Manual,135,Diésel
1912,16490,Renault Talisman Talisman S.T. dCi Blue Zen 110kW,Diésel,2019,99213,Manual,150,Diésel
1913,3200,Precio de oportunidad Renault Megane 2011,Diésel,2011,302000,Manual,110,Diésel
1914,3500,Renault Clio 2007,Gasolina,2007,275000,Manual,75,Gasolina
1915,6800,Renault Trafic 2014,Diésel,2014,240000,Automático,115,Diésel
1916,12490,Renault Grand Scénic LIMITED Energy TCe 130 7p Euro 6,Gasolina,2016,86166,Manual,130,Gasolina
1917,15350,Ford Transit Courier KOMBI 5P 75CV,Diésel,2019,55000,Manual,75,Diésel
1919,21440,Opel Vivaro L1H1 102CV,Diésel,2020,27000,Manual,102,Diésel
1920,20990,Mercedes-Benz Vito 109 COMPACTA 88CV,Diésel,2019,68000,Manual,88,Diésel
1921,24990,Nissan NV300 Combi 9 L1H1,Diésel,2019,63000,Manual,120,Diésel
1922,21900,Fiat Talento L2H1 120CV,Diésel,2019,87000,Manual,120,Diésel
1923,14990,Kia Optima PHEV 2.0 GDi Hibrido Enchufable Business 4p.,,2018,170000,Automático,205,Hybrid
1924,20990,Mercedes-Benz Vito 109 COMPACTA 88CV,Diésel,2019,87000,Manual,88,Diésel
1925,20850,Peugeot Expert L2H1 120CV Long,Diésel,2020,76000,Manual,120,Diésel
1926,22850,Fiat Ducato L1H2 120CV,Diésel,2019,88000,Manual,120,Diésel
1927,22990,Fiat Ducato L4H3 130CV,Diésel,2018,115000,Manual,130,Diésel
1928,12700,Renault Kangoo Profesional Maxi 2p dCi 81 kW 110 CV,Diésel,2019,83005,Manual,110,Diésel
1929,8200,Renault Clio 2019,Diésel,2019,145000,Manual,75,Diésel
1930,10400,Renault Scenic 2017,Diésel,2017,177000,Manual,110,Diésel
1931,17990,Renault Megane S.T. Zen TCe 103 kW (140CV),Gasolina,2021,36340,Manual,140,Gasolina
1932,31990,Renault Megane RS TCe GPF 205 kW (280CV) EDC,Gasolina,2019,21190,Automático,280,Gasolina
1933,14850,Renault Twingo Zen 60 kW R80 batería 20kWh,Eléctrico,2021,31800,Automático,82,Eléctrico
1934,13990,Renault Captur Zen Energy TCe 87kW (120CV) EDC,Gasolina,2018,34156,Automático,120,Gasolina
1935,9990,Renault Captur Intens TCe 120 EDC,Gasolina,2014,93102,Automático,120,Gasolina
1936,12100,Renault Kangoo Profesional Maxi 2p dCi 81 kW 110 CV,Diésel,2019,126619,Manual,110,Diésel
1937,17500,Renault Grand Scénic Zen TCe 117kW 160CV EDC GPF,Gasolina,2019,112833,Automático,160,Gasolina
1938,2799,Renault Scenic 2004,Gasolina,2004,199350,Manual,115,Gasolina
1939,2000,Renault Clio 2007,Diésel,2007,270000,Manual,85,Diésel
1940,19090,Renault Talisman Sport Tourer Limited Blue dCi 88 kW (120 CV),Diésel,2019,51499,Manual,120,Diésel
1941,17990,Renault Trafic Furgon 29 L1H1 dCi 70kW 95CV,Diésel,2019,117106,Manual,95,Diésel
1942,19090,Renault Talisman Sport Tourer Limited Blue dCi 88 kW (120 CV),Diésel,2019,51499,Manual,120,Diésel
1943,5199,Renault Megane 2012,Diésel,2012,224197,Manual,110,Diésel
1944,3000,Renault Laguna 2003,Diésel,2003,170000,Manual,120,Diésel
1945,10990,Renault Twingo 2020,Gasolina,2020,18688,Manual,93,Gasolina
1946,7500,Renault Megane 2014,Gasolina,2014,66000,Manual,115,Gasolina
1947,6000,Renault tráfic 1.9 dci 100 CV 6 velocidades,Diésel,2002,196000,Manual,100,Diésel
1948,8990,Renault Clio Zen Energy TCe 66kW (90CV) - 5 P (2019),Gasolina,2018,73321,Manual,90,Gasolina
1949,28990,Renault Trafic Passenger Energy Blue dCi 88 kW 120 CV,Diésel,2020,40031,Manual,120,Diésel
1950,8000,Renault Master 2016,Diésel,2016,430000,Manual,125,Diésel
1951,27000,Renault Trafic 2022,Diésel,2022,30000,Manual,110,Diésel
1952,3600,Renault Scenic 2010,Diésel,2010,258000,Manual,105,Diésel
1953,14990,Renault Trafic SL LIM. ADV. Lar En. dCi 88kW(120CV),Diésel,2019,125175,Manual,120,Diésel
1954,11990,Renault Clio Intens TCe 74 kW (100CV) - 5 P (2021),Gasolina,2020,58551,Manual,100,Gasolina
1955,19930,Renault Twingo Urban Night 60 kW R80 batería 20kWh,Eléctrico,2023,5490,Automático,81,Eléctrico
1956,14850,Renault Clio SL E-Tech Edition Híbrido 104 kW (140CV),,2021,185839,Automático,140,Hybrid
1957,17500,Renault Megane 2018 160CV,Gasolina,2018,85200,Manual,163,Gasolina
1958,17000,DACIA JOGGER EXPRESSION 100 CV ECO-G TAXI,Otros,2023,12,Manual,100,Otros
1959,14950,Opel Combo L H1 650KG 100CV,Diésel,2022,82000,Manual,100,Diésel
1960,21990,Citroën Jumper L1H1 120CV,Diésel,2021,51000,Manual,120,Diésel
1961,17900,Peugeot Expert L1H1 BOLA DE REMOLQUE Y BACA 100CV,Diésel,2019,82000,Manual,100,Diésel
1962,14500,Volkswagen Golf Advance 1.6 TDI 85kW (115CV),Diésel,2018,194000,Manual,115,Diésel
1963,15600,Volkswagen Touran Advance 1.6TDI ADVANCE 115CV 7 Plazas,Diésel,2018,199999,Manual,115,Diésel
1964,13950,Opel Combo L H1 650KG 100CV,Diésel,2020,73000,Manual,100,Diésel
1967,13409,Renault Kadjar TCe 130 Intens Energy 96 kW (130 CV),Gasolina,2017,91801,Manual,130,Gasolina
1968,3999,Renault Megane 2009,Diésel,2009,342000,Manual,105,Diésel
1969,0,Renault Megane 2016,Gasolina,2016,155000,Manual,132,Gasolina
1970,13200,Renault Trafic,Diésel,2016,108000,Manual,115,Diésel
1971,15990,Renault Kadjar Life Tce GPF 103kW (140CV),Gasolina,2021,98000,Manual,140,Gasolina
1972,7990,Renault Clio Business dCi 55kW (75CV) -18,Diésel,2018,96803,Manual,75,Diésel
1973,13190,Renault Clio Techno TCe 67 kW (91CV),Gasolina,2023,7900,Manual,90,Gasolina
1974,11990,Renault Clio Intens TCe 74 kW (100CV),Gasolina,2019,35655,Manual,100,Gasolina
1975,11490,Renault Clio Zen TCe 74 kW (100CV),Gasolina,2020,82806,Manual,100,Gasolina
1977,1900,Renault Scenic 2003,Diésel,2003,226000,Manual,120,Diésel
1979,2000,Renault Grand Scenic 2005,Diésel,2005,270000,Manual,19,Diésel
1980,8900,Renault Clio 2003,Gasolina,2003,104000,Manual,172,Gasolina
1981,5250,Renault Twizy 2016,Eléctrico,2016,13000,Automático,13,Eléctrico
1982,8490,RENAULT Kangoo Combi Profesional M1AF En. dCi 55kW,Diésel,2019,120000,Manual,75,Diésel
1983,4499,Renault Scenic 2006,Diésel,2006,123000,Manual,105,Diésel
1984,6000,Renault Megane 2013 1.2 TCe 115 SL GT Style,Gasolina,2013,176000,Manual,115,Gasolina
1985,2500,Renault Megane 2007,Diésel,2007,3200000,Manual,150,Diésel
1986,11990,Renault Espace Zen Energy dCi 160 Twin Turbo EDC - 5 P (2015),Diésel,2015,178465,Automático,160,Diésel
1987,9500,Renault Fluence 2013,Diésel,2013,31000,Manual,110,Diésel
1988,5700,Renault Clio 2015,Diésel,2015,204000,Manual,90,Diésel
1989,9000,Renault Kangoo 2017,,2017,115000,Manual,90,
1990,3600,Renault Laguna 2005,Diésel,2005,124423,Manual,120,Diésel
1991,8990,Renault Clio Zen Energy TCe 66kW (90CV),Gasolina,2017,108010,Manual,90,Gasolina
1992,21990,Renault Master Furgon Furg. P L4H2 3500 RG dCi 96kW 130CV E6,Diésel,2017,108039,Manual,131,Diésel
1993,12100,Renault Megane 2018,Diésel,2018,98500,Manual,110,Diésel
1994,4000,Renault Megane 2007,,2007,280000,,130,
1995,38,Renault Laguna 2011,Diésel,2011,288000,Manual,130,Diésel
1996,20000,Renault Talisman 2019,Diésel,2019,52000,Manual,150,Diésel
1997,20900,Fiat Ducato 30 L1H1 2.3 103KW (140CV),Diésel,2021,41261,Manual,140,Diésel
